lon rpoH mopA htpG rpoE_rseABC ibpAB ecfABC ecfH fkpA crp araE xprB_dsbC_recJ lpxDA_fabZ ppiA dnaA ptsHI_crr cirA cyaA speC araBAD clpP nagBACD araJ nupG ecfK fur yhfA srlAEBD_gutM_srlR_gutQ fucPIKUR mopB mglBAC malK_lamB_malM uppS_cdsA_ecfE fecIR sodA tnaLAB deoCABD fepB glgS htrA acs ebgAC araC ansB fnr himA cytR narK gntKU ivbL_ilvBN icdA hflB arcA fhuACDB frdABCD ecfD malEFG narL appY dcuB_fumB focA_pflB ecfG melAB tdcABCDEFG gltA fixABCX hypABCDE fucAO nuoABCEFGHIJKLMN aceBAK caiTABCDE malT nrfABCDEFG tsx gntT cydAB manXYZ appCBA ompC yjdHG cpxAR htpY malI dnaKJ malS grpE deoR pspABCDE sdhCDAB_b0725_sucABCD dmsABC ostA_surA_pdxA FruR marRAB cyoABCDE tonB soxS nfo rpoD uhpT caiF
0.23660902 0.11450006 0.25542752 0.31891314 0.57258076 0.30215818 0.79056292 0.85510354 0.76482144 0.75054459 0.43810772 0.66983889 0.73236055 0.10830812 0.46143820 0.33845935 0.61889920 0.14842545 0.07521745 0.86662088 0.35810829 0.59299573 0.83757603 0.08820288 0.80588448 0.45921426 0.90252551 0.38934676 0.92316697 0.27641923 0.88360451 0.90971469 0.76102657 0.66017140 0.12424347 0.88344633 0.12835652 0.35049640 0.91279300 0.60868186 0.76448559 0.83992571 0.63970900 0.68641462 0.24945538 0.57258076 0.29065619 0.43753857 0.88688414 0.85539791 0.07997871 0.24303231 0.55549021 0.26208418 0.63078225 0.82170001 0.89168687 0.03744671 0.77227983 0.26578680 0.65659502 0.75206199 0.86525372 0.77711439 0.53193420 0.83312511 0.62796069 0.92579544 0.03420455 0.30180595 0.31506877 0.84688815 0.09122257 0.06086871 0.89143303 0.53572800 0.43115721 0.82974440 0.23437046 0.42741924 0.29065619 0.23104036 0.25310485 0.25657286 0.90433754 0.27960114 0.70934381 0.73424757 0.38625159 0.54452498 0.83096801 0.09408631 0.57258076 0.31790496 0.35901932 0.68255631 0.79362343 0.84878349 0.90893930 0.62418528
0.50390349 0.29763162 0.52924261 0.60544483 0.34774289 0.58660152 0.60035856 0.70137217 0.56412826 0.09404327 0.19607789 0.41911523 0.52130418 0.64461477 0.18750650 0.36323675 0.19295859 0.83476083 0.70215482 0.30522256 0.64643182 0.24530473 0.26961976 0.21481207 0.62295814 0.18255924 0.24210934 0.16993854 0.49164317 0.55593539 0.20755258 0.26901059 0.55896240 0.86501612 0.07084897 0.20729969 0.32495304 0.67232950 0.26531368 0.36412712 0.64531611 0.15328308 0.16908036 0.59636813 0.90595682 0.34774289 0.10922534 0.80573070 0.21291323 0.16950024 0.08780558 0.51270961 0.97313332 0.57454847 0.43828896 0.64715205 0.22692937 0.70001059 0.98992916 0.41871215 0.25446064 0.54693101 0.18136507 0.66474150 0.09038109 0.28627815 0.77493215 0.46669313 0.12338587 0.10138934 0.15453203 0.16025187 0.85756610 0.21752828 0.22075149 0.37491503 0.11189574 0.99272408 0.43476608 0.65225692 0.10922534 0.49613244 0.46245144 0.53074055 0.26953271 0.55984539 0.89077466 0.52371151 0.03771888 0.78217563 0.66175869 0.51976900 0.34774289 0.01856475 0.68047883 0.05262372 0.33189357 0.69077148 0.25616474 0.19659412
0.076688920 0.033490648 0.084191047 0.111489229 0.278090566 0.103968325 0.520484012 0.629217922 0.483245328 0.822234060 0.442757858 0.766501896 0.440358044 0.023858332 0.654722691 0.052726229 0.645674512 0.101831096 0.050248778 0.892555494 0.130059603 0.604785123 0.868146758 0.165627856 0.544170977 0.469955502 0.934358091 0.397330733 0.947675210 0.092865271 0.921075603 0.939213513 0.478007868 0.652206206 0.133736432 0.920963707 0.159484132 0.340730339 0.941489842 0.741910324 0.722558642 0.889703295 0.670075851 0.650756848 0.177765939 0.278090566 0.991660765 0.447131630 0.923391101 0.900931777 0.389646523 0.079221349 0.448394570 0.253818895 0.475867336 0.569930262 0.926658973 0.287509408 0.688087425 0.206682376 0.363786687 0.465878335 0.908018106 0.682502074 0.602243745 0.741351791 0.438636699 0.949751957 0.209235986 0.118042424 0.416117245 0.894771928 0.510089053 0.106352449 0.926593420 0.525182249 0.458980217 0.762930390 0.515631371 0.721909434 0.991660765 0.074516634 0.238236085 0.084655861 0.935264416 0.094209362 0.008339258 0.442737296 0.476439570 0.366460246 0.585686579 0.797395593 0.278090566 0.409238619 0.349143443 0.512752321 0.589137378 0.617452832 0.938819158 0.370861828
0.099584645 0.044105462 0.109061992 0.143163720 0.110512535 0.133827934 0.259305439 0.353726117 0.231723046 0.734185385 0.436868284 0.141726777 0.202414303 0.159798445 0.621750487 0.058897369 0.612500664 0.159567757 0.081389276 0.860286265 0.166024165 0.590064110 0.830191735 0.099211876 0.277997215 0.456562042 0.894735257 0.387369657 0.917249969 0.119963016 0.874511768 0.902491760 0.228008800 0.662137608 0.039848011 0.874343528 0.149330359 0.352932619 0.905737831 0.119188826 0.771604530 0.828085484 0.632472675 0.692973187 0.265814614 0.110512535 0.021165294 0.561851316 0.878012767 0.844490341 0.312185065 0.102788969 0.576503343 0.264155799 0.362992782 0.299433492 0.883184909 0.725089468 0.786975133 0.182515892 0.222114185 0.219554787 0.854963262 0.618037005 0.518261419 0.628193130 0.367402483 0.919971618 0.348383079 0.052249101 0.483973155 0.835462060 0.871884209 0.067669240 0.882871027 0.534860748 0.424675483 0.841155420 0.767475194 0.889487465 0.021165294 0.096831831 0.256642795 0.109647677 0.896809154 0.121646713 0.978834707 0.203976520 0.369356621 0.382377635 0.313156898 0.839574872 0.110512535 0.301106240 0.361481814 0.001992685 0.113259439 0.342355940 0.901606236 0.231955710
0.278074634 0.138447119 0.298899796 0.367852194 0.987689739 0.349846792 0.995596129 0.997178360 0.994892002 0.700063991 0.434036987 0.464778056 0.993935378 0.172589947 0.855955927 0.043183844 0.598783669 0.183458710 0.094896792 0.846523438 0.409446227 0.583623396 0.814256755 0.103817228 0.995993881 0.450760916 0.877792424 0.383037301 0.904487346 0.321919505 0.854842315 0.886775174 0.994784091 0.666438000 0.074350171 0.854651341 0.156480873 0.358296048 0.890348753 0.467521079 0.784095111 0.802779741 0.616982856 0.704962539 0.299936009 0.987689739 0.011325328 0.825218317 0.858803148 0.821077666 0.308135722 0.285203059 0.616990860 0.268730405 0.139039382 0.996390013 0.864766685 0.925887834 0.813838355 0.076209842 0.249454259 0.994525588 0.832815325 0.840448804 0.491696725 0.591563014 0.765210821 0.907357518 0.145342316 0.159092940 0.150847796 0.810994320 0.969911247 0.071678829 0.864308590 0.530722479 0.410991275 0.861841549 0.005085101 0.012310262 0.011325328 0.271877633 0.264206779 0.300161485 0.880485939 0.325389651 0.988674678 0.993993317 0.337369008 0.381210589 0.996615195 0.966857544 0.987689739 0.269588042 0.366901495 0.163672924 0.652400175 0.997034498 0.885627968 0.197568573
0.28339232 0.14161847 0.30444778 0.37399730 0.18588141 0.35586044 0.39148785 0.50145470 0.35661464 0.36338882 0.37459799 0.50255849 0.31804877 0.25646606 0.09779273 0.30760360 0.42751208 0.47881281 0.30006869 0.65131124 0.41582911 0.48119187 0.60216181 0.14153707 0.41437735 0.36279399 0.63723915 0.31599672 0.73650504 0.32769506 0.59020416 0.66144538 0.35181523 0.73161745 0.07007528 0.58983207 0.20860942 0.44593561 0.66508134 0.43529234 0.79044839 0.49886773 0.42504721 0.72206878 0.63661118 0.18588141 0.31434691 0.71695300 0.59799001 0.52881244 0.09628911 0.29060219 0.86819395 0.34628430 0.41666079 0.43992223 0.61288570 0.74404919 0.94702144 0.29613189 0.24999270 0.34079724 0.54919647 0.67218800 0.28252943 0.48647647 0.59881865 0.73489011 0.19676124 0.08667725 0.32740819 0.51204659 0.88236241 0.11680120 0.60903519 0.44125758 0.26194982 0.96149764 0.64235269 0.81411859 0.31434691 0.27712230 0.35565448 0.30572268 0.65327652 0.33119705 0.68565331 0.32014522 0.14185914 0.65314086 0.45589437 0.36446758 0.18588141 0.09033693 0.45515297 0.17087564 0.33323936 0.48892841 0.65442567 0.23438833
0.04165217 0.01780915 0.04589719 0.06161430 0.15590262 0.05724114 0.34229097 0.44862687 0.30957067 0.90050170 0.44663096 0.63742287 0.27392629 0.03216641 0.97909638 0.13705359 0.67276776 0.05476943 0.02632732 0.91788976 0.07255557 0.61597603 0.89855425 0.09650825 0.36402477 0.48026608 0.96534010 0.40495979 0.97206067 0.05084504 0.95804507 0.96790671 0.30510416 0.64456120 0.17061979 0.95798320 0.11542431 0.33150467 0.96921674 0.59615033 0.64818944 0.94041784 0.70096807 0.59646650 0.09949831 0.15590262 0.72243457 0.36630398 0.95932453 0.94679238 0.35214711 0.04308160 0.29350666 0.24606813 0.40573337 0.38852495 0.96106311 0.35251113 0.52994851 0.16940461 0.27469091 0.29488353 0.95077709 0.60186651 0.71308714 0.72898088 0.28118687 0.97332222 0.33864633 0.14010592 0.50901594 0.94330444 0.58415491 0.06255165 0.96108780 0.45591321 0.48832763 0.62919181 0.68946731 0.84409736 0.72243457 0.04042888 0.22308967 0.04616125 0.96564459 0.05161556 0.27756543 0.27584954 0.62384716 0.22374710 0.40397699 0.40299938 0.15590262 0.56455344 0.33980739 0.69073530 0.56811988 0.43626543 0.96776857 0.31487892
0.12553990 0.05650836 0.13711123 0.17822895 0.16647695 0.16705235 0.36011393 0.46804649 0.32653576 0.41328904 0.38901006 0.56745285 0.28975779 0.19641223 0.51891267 0.24927734 0.45820250 0.42675572 0.25783124 0.68972402 0.20534673 0.50304332 0.64207205 0.13744217 0.38232157 0.38093537 0.68432066 0.33003194 0.76770623 0.15034275 0.63994146 0.70600783 0.32193861 0.71818009 0.05242839 0.63958695 0.19404264 0.42683300 0.71019282 0.50833905 0.80077153 0.55126213 0.45933074 0.73034134 0.58671096 0.16647695 0.47312949 0.68260183 0.64734696 0.58070745 0.11812616 0.12945931 0.84221246 0.32891635 0.43857616 0.40726460 0.66091776 0.66428087 0.93542262 0.29480492 0.26658590 0.31140676 0.60054231 0.66700808 0.31251949 0.52616090 0.56661063 0.76778816 0.20364597 0.07573228 0.36604765 0.56426661 0.83621102 0.11016701 0.65781157 0.45517245 0.28591715 0.95298973 0.67247443 0.83352304 0.47312949 0.12216695 0.33977309 0.13782425 0.69741159 0.15237901 0.52687051 0.29174753 0.16332822 0.64337158 0.42294643 0.44416511 0.16647695 0.10812386 0.43596621 0.06107885 0.22248979 0.45559210 0.70032642 0.25638258
0.32237673 0.16560708 0.34493446 0.41817238 0.76110162 0.39925957 0.89976927 0.93348810 0.88550609 0.19922741 0.29630356 0.90236062 0.86680183 0.28754455 0.43224638 0.28061602 0.30432620 0.67822884 0.49586848 0.48061778 0.46130414 0.37354836 0.43303159 0.22321911 0.90803143 0.27747292 0.43363314 0.24844893 0.60796675 0.36963035 0.38564992 0.46430699 0.88336196 0.79478773 0.10937497 0.38528554 0.28179129 0.54405231 0.46395657 0.87641969 0.72447883 0.30259449 0.28820437 0.66458782 0.80077259 0.76110162 0.75504510 0.67540156 0.39332733 0.32848024 0.10534432 0.33012151 0.93793671 0.43988255 0.65037733 0.91638755 0.41074525 0.09893115 0.97619761 0.48785272 0.63800119 0.87825216 0.34682614 0.78840453 0.17404728 0.54757028 0.90498126 0.59586243 0.02690905 0.14500328 0.17348580 0.31383545 0.22075281 0.20144887 0.40439493 0.39895699 0.17628500 0.98277189 0.11403868 0.23889837 0.75504510 0.31562408 0.41580624 0.34629448 0.46035750 0.37333164 0.24495490 0.86791192 0.07760219 0.90424280 0.92120571 0.57655649 0.76110162 0.04271005 0.55327258 0.83364206 0.90016325 0.93030818 0.45217360 0.51409644
0.13981955 0.06350620 0.15247758 0.19715058 0.35775032 0.18505462 0.61082775 0.71047131 0.57487447 0.42742814 0.39258190 0.68429800 0.53223073 0.18665049 0.88608312 0.47554313 0.46647536 0.41262283 0.24688330 0.69980694 0.22635432 0.50863782 0.65268065 0.13597120 0.63319701 0.38563065 0.69672163 0.33364650 0.77604171 0.16690515 0.65320141 0.71769744 0.56973884 0.71470192 0.08902873 0.65285288 0.19078223 0.42198063 0.72198991 0.62600684 0.80299284 0.56557131 0.46857739 0.73199085 0.57257186 0.35775032 0.48976176 0.64219751 0.66047973 0.59476789 0.03937007 0.14411130 0.83434642 0.32454682 0.57636727 0.65709509 0.67366098 0.31421513 0.93182667 0.36039520 0.42590747 0.55776884 0.61437931 0.74503690 0.32089224 0.61460307 0.68943762 0.77651370 0.11136850 0.18382168 0.30850526 0.57847819 0.54174925 0.10811214 0.67075303 0.45918465 0.29256938 0.95034586 0.42402663 0.64224968 0.48976176 0.13612267 0.33544636 0.15325631 0.70904004 0.16912108 0.51023824 0.53463217 0.16967768 0.72712577 0.67149924 0.09540831 0.35775032 0.11352337 0.43108810 0.30183179 0.53041191 0.70005541 0.71236246 0.39168296
0.38690375 0.20840580 0.41123647 0.48806332 0.54247370 0.46853501 0.76963292 0.83931243 0.74215783 0.25929078 0.33221760 0.69923476 0.70776400 0.32341863 0.29321583 0.20479822 0.35429062 0.59968979 0.41144416 0.55306523 0.53181474 0.42135202 0.50334718 0.16347243 0.78607142 0.31459846 0.51859865 0.27816144 0.66056689 0.43750890 0.46899911 0.54759740 0.73812246 0.76730569 0.09232168 0.46861605 0.23928144 0.49958588 0.54910318 0.63887864 0.75512412 0.37906909 0.34345941 0.69154935 0.74070922 0.54247370 0.35785543 0.81579437 0.47704735 0.40767271 0.12869997 0.39529441 0.91482737 0.39652572 0.42194967 0.80310655 0.49410137 0.63033940 0.96683061 0.32165001 0.30836787 0.72860550 0.42762502 0.76770222 0.21609889 0.44060844 0.82233890 0.65337050 0.10907112 0.11367481 0.17625741 0.39155594 0.81480597 0.14439618 0.48857354 0.41376418 0.20908102 0.97596133 0.25698239 0.45752630 0.35785543 0.37955656 0.39223086 0.41269322 0.54156817 0.44141393 0.64214457 0.70975571 0.10040732 0.73040125 0.81312123 0.71794521 0.54247370 0.05849995 0.50889366 0.35691639 0.64645276 0.83243848 0.53732539 0.24964580
0.06412637 0.02779149 0.07049339 0.09380516 0.08189275 0.08735990 0.20085343 0.28209615 0.17799447 0.54016283 0.41492273 0.38655205 0.15411818 0.17975787 0.78911571 0.39724202 0.52680581 0.30864036 0.17240826 0.76999129 0.10979394 0.54598220 0.72819473 0.11336908 0.21656368 0.41753491 0.78331462 0.35801397 0.83578463 0.07787635 0.74772037 0.79887185 0.17494532 0.69106370 0.11887227 0.74743097 0.16791473 0.38996410 0.80340355 0.32346230 0.80998153 0.67198030 0.53608996 0.73455321 0.45983717 0.08189275 0.25773241 0.61612922 0.75376218 0.69784597 0.05779063 0.06627374 0.76194991 0.29613541 0.42450027 0.23480340 0.76381799 0.67014476 0.89676175 0.25439751 0.24951525 0.16803054 0.71486042 0.61752756 0.38734351 0.58028385 0.43799883 0.83823511 0.26925680 0.07233830 0.48039820 0.68349442 0.83979615 0.08528090 0.76222960 0.49163512 0.34365951 0.92441012 0.82134647 0.91810721 0.25773241 0.06228593 0.30339204 0.07088844 0.79050483 0.07902240 0.74226759 0.15538027 0.22618614 0.56047960 0.24660742 0.12064462 0.08189275 0.16374405 0.39885739 0.76812205 0.52768919 0.27205918 0.79579805 0.25713577
0.28730175 0.14396502 0.30852262 0.37849646 0.94816208 0.36026698 0.98096674 0.98774172 0.97797514 0.54954260 0.41638144 0.94451101 0.97393226 0.10333786 0.33851260 0.42834686 0.53142602 0.30062823 0.16707799 0.77513131 0.42049347 0.54860928 0.73384704 0.14566681 0.98266423 0.41981773 0.78966530 0.35974470 0.84028066 0.33193256 0.75478877 0.80479918 0.97751865 0.68937223 0.10327000 0.75450400 0.17861830 0.38773513 0.80930933 0.92613079 0.80969597 0.68026248 0.54126802 0.73392249 0.45045740 0.94816208 0.75628455 0.83578607 0.76071538 0.70576137 0.04466698 0.29457019 0.75502138 0.29418411 0.22723289 0.98435628 0.77051576 0.69195297 0.89320702 0.13492977 0.31522301 0.97642376 0.72250735 0.84935143 0.39296301 0.57996500 0.83303227 0.84282040 0.10863933 0.30839041 0.15352872 0.69162008 0.85285077 0.10711656 0.76901659 0.49430834 0.34776589 0.92176461 0.02192818 0.05183792 0.75628455 0.28097915 0.30090480 0.30980698 0.79650914 0.33545724 0.24371545 0.97417602 0.23148691 0.54889343 0.98532052 0.08191432 0.94816208 0.16861628 0.39661063 0.99020283 0.98626459 0.98712004 0.80187595 0.25153359
